source_id	distance_parallax(pc)	distance_error_parallax (pc)	distance_cepheid	distance_error_cepheid
1960981328902089088	1801.8018018018017	100.64118172226279	1886.169133705176	9.55474284629707
5338215200143652992	4132.231404958678	443.95874598729597	4678.8850544376055	23.701768151997463
5255220656517219840	3236.245954692556	303.72534849865417	2136.779856371769	10.824258377441506
458239995077788544	2427.1844660194174	206.1928551230088	2353.2591515334807	11.92087477300018
4190143160245024256	1275.5102040816325	84.60016659725113	1313.48565214339	6.653707461471253
2010285491880986112	2178.649237472767	151.8883999981014	2187.6004074691036	11.08169939286533
5547742052903182080	3937.0078740157483	403.00080600161203	4454.404612453918	22.564620449360685
5312211543950752128	3906.25	518.798828125	3759.6412792736082	19.045166722253047
5338131529834231680	3861.003861003861	402.49847199654147	5286.421653076694	26.779358526041744
5891675303053080704	721.5007215007215	23.425348100672775	793.0522473571742	4.017354622006123
523887951723531648	2590.6735751295337	234.90563505060538	3170.6919896315158	16.061733841562553
5715183929918131968	5780.346820809248	1136.021918540546	4270.5668100898865	21.63335564620584
459035766618689280	2272.7272727272725	180.78512396694217	2064.9703149037296	10.460493702059606
5253795384546671104	NULL	NULL	2322.793376361698	11.76654468553466
4103989346187406464	2105.2631578947367	234.90304709141273	2430.434601228482	12.311821461028389
5539107450645759232	3289.4736842105262	270.51592797783934	3207.136293842252	16.246349287082953
5254512193075687168	3875.9689922480616	390.60152635057983	3912.1559551777727	19.817758364492487
5525918495131126912	NULL	NULL	6542.235899240245	33.14092068417039
506602976101284736	NULL	NULL	12170.819664322138	61.65356544289129
5283779135317992448	NULL	NULL	65493.49396115112	331.76955434269274
2005753545481718912	5405.405405405406	964.2074506939373	5800.041395713284	29.381195484339134
5242185808733501696	NULL	NULL	6605.520483119197	33.4615005909736
2015622212085282048	3636.363636363636	502.47933884297504	3497.71290669706	17.718319516773757
2202863166783787520	6622.51655629139	921.0122363054252	7800.208818573163	39.51341800535198
5261561063335550208	NULL	NULL	54401.0032522512	275.57846609161925
2931247014102560000	3095.9752321981423	354.6473176202206	3518.796544867247	17.82512263287861
2034428980559814400	3875.9689922480616	390.60152635057983	3573.896254946575	18.10424052920391
5600471160241231616	NULL	NULL	8634.966629645267	43.74203996782891
422226488141991296	2469.135802469136	201.18884316415182	2092.220303039489	10.598533618284069
5613165915335320192	3861.003861003861	402.49847199654147	4602.277072638769	23.313696078829874
5327836325732931840	2207.505518763797	141.31933784580602	1996.3328535130145	10.112797792137334
5595072420703114624	NULL	NULL	8950.064121221418	45.33822529910364
5544213926244557184	2808.9887640449438	252.49337204898373	3111.6398574783025	15.762594211310445
5436296928693979392	2958.579881656805	253.84265256818742	3334.946999474076	16.893798343211305
467560314629168640	NULL	NULL	6365.062469061244	32.243415505919856
5308893149150949248	4739.336492890994	673.8393117854492	3966.159375694728	20.091322800809156
2055014277739104896	1345.8950201884252	70.64590280935207	1524.373931087011	7.722001517713306
5927687916632523264	NULL	NULL	13934.66374372913	70.58864782682966
